Student_ID,Age,Gender,Overall_Performance_Percentage,Homework_Completion,Family_Income,Distance_to_School_km,Health_Issues,Bullying_Experience,Teacher_Feedback,Fees_Status,Sibling_Count,Dropout_Status
S08810,16,Female,34,91,Low,1.8,No,No,Good,Unpaid,3,Not Dropout
S08811,14,Female,78,58,Low,4.7,No,No,Poor,Paid,1,Not Dropout
S08812,13,Male,82,92,High,2.4,No,No,Average,Paid,5,Not Dropout
S08813,16,Female,76,29,Medium,10.1,Yes,No,Good,Overdue (3+ Months),1,Not Dropout
S08814,12,Male,80,52,High,14.0,No,Yes,Good,Unpaid,1,Not Dropout
S08815,16,Female,45,29,Medium,13.9,No,Yes,Average,Paid,1,Not Dropout
S08816,14,Female,69,98,High,7.2,No,Yes,Average,Paid,5,Not Dropout
S08817,11,Male,44,27,Medium,18.0,Yes,No,Good,Paid,1,Not Dropout
S08818,18,Male,40,49,High,14.5,No,Yes,Good,Overdue (3+ Months),0,Dropout
S08819,15,Female,97,55,High,14.5,Yes,No,Good,Paid,3,Not Dropout
S08820,18,Male,48,84,Low,9.8,Yes,Yes,Good,Paid,2,Not Dropout
S08821,12,Female,33,89,High,14.8,Yes,No,Good,Unpaid,0,Not Dropout
S08822,12,Female,78,23,Low,17.7,Yes,Yes,Poor,Unpaid,4,Dropout
S08823,14,Female,67,59,High,8.6,Yes,Yes,Average,Unpaid,5,Dropout
S08824,17,Female,56,36,High,16.6,No,No,Average,Paid,1,Not Dropout
S08825,12,Female,70,23,High,9.5,No,No,Good,Unpaid,5,Not Dropout
S08826,17,Male,32,73,Medium,3.1,No,Yes,Good,Paid,0,Not Dropout
S08827,15,Male,59,83,Medium,13.4,Yes,Yes,Average,Paid,0,Not Dropout
S08828,15,Female,35,86,Low,2.2,Yes,Yes,Good,Unpaid,5,Dropout
S08829,16,Male,43,84,High,13.0,No,No,Good,Paid,2,Not Dropout
S08830,15,Male,84,95,High,19.5,Yes,Yes,Average,Paid,3,Not Dropout
S08831,11,Male,81,24,High,5.8,Yes,No,Good,Paid,4,Not Dropout
S08832,13,Male,48,87,Medium,13.2,No,Yes,Good,Overdue (3+ Months),0,Not Dropout
S08833,15,Female,39,67,Medium,11.7,Yes,No,Average,Paid,2,Not Dropout
S08834,13,Female,76,51,Medium,10.6,No,No,Good,Paid,4,Not Dropout
S08835,17,Male,31,69,Medium,4.3,Yes,No,Average,Paid,0,Not Dropout
S08836,12,Female,33,33,Medium,5.1,No,No,Good,Paid,2,Not Dropout
S08837,13,Male,63,90,High,15.4,Yes,Yes,Average,Unpaid,3,Not Dropout
S08838,15,Female,54,38,High,18.6,Yes,Yes,Poor,Paid,4,Dropout
S08839,17,Female,84,70,High,6.1,No,No,Average,Paid,0,Not Dropout
S08840,11,Male,83,75,Low,19.4,Yes,No,Good,Unpaid,4,Dropout
S08841,16,Male,69,87,Medium,1.5,No,Yes,Average,Unpaid,1,Not Dropout
S08842,11,Male,32,69,Low,11.1,No,Yes,Poor,Unpaid,4,Dropout
S08843,16,Male,52,23,High,15.8,Yes,No,Average,Paid,2,Not Dropout
S08844,13,Male,49,82,High,19.6,Yes,No,Average,Paid,2,Not Dropout
S08845,17,Male,63,53,Low,16.2,No,No,Poor,Overdue (3+ Months),2,Not Dropout
S08846,16,Male,96,56,Medium,13.6,No,Yes,Good,Paid,5,Not Dropout
S08847,16,Male,72,55,Low,2.5,No,No,Average,Paid,4,Not Dropout
S08848,17,Female,55,73,Low,6.0,Yes,No,Good,Overdue (3+ Months),3,Not Dropout
S08849,14,Male,73,29,Low,14.5,No,Yes,Good,Unpaid,0,Dropout
S08850,17,Female,76,48,Low,11.1,No,Yes,Average,Paid,1,Not Dropout
S08851,16,Female,48,64,Medium,1.8,Yes,No,Good,Paid,2,Not Dropout
S08852,11,Female,81,58,Low,14.4,Yes,No,Good,Unpaid,4,Dropout
S08853,11,Female,34,21,High,15.8,No,Yes,Average,Overdue (3+ Months),3,Dropout
S08854,17,Male,80,39,Low,0.6,Yes,Yes,Average,Paid,2,Dropout
S08855,13,Male,54,25,Low,12.8,No,No,Good,Paid,1,Not Dropout
S08856,15,Male,65,82,High,5.7,Yes,Yes,Good,Paid,5,Not Dropout
S08857,17,Female,36,95,High,19.4,Yes,Yes,Poor,Paid,4,Dropout
S08858,11,Male,31,45,High,15.3,Yes,No,Good,Overdue (3+ Months),4,Dropout
S08859,16,Female,87,52,Low,7.8,Yes,Yes,Good,Paid,3,Not Dropout
S08860,14,Female,54,57,High,17.3,Yes,Yes,Average,Paid,3,Not Dropout
S08861,11,Female,79,66,Medium,13.5,No,No,Good,Unpaid,1,Not Dropout
S08862,13,Female,47,76,High,0.7,No,No,Poor,Paid,2,Not Dropout
S08863,18,Male,52,35,Medium,7.9,Yes,No,Poor,Overdue (3+ Months),2,Dropout
S08864,17,Female,56,48,Medium,13.1,Yes,No,Average,Unpaid,2,Not Dropout
S08865,11,Female,51,81,High,12.8,No,No,Good,Unpaid,1,Not Dropout
S08866,17,Male,46,73,Medium,17.9,No,No,Average,Paid,0,Not Dropout
S08867,12,Male,32,100,Low,10.6,Yes,No,Average,Unpaid,4,Dropout
S08868,13,Female,65,81,High,16.9,No,Yes,Good,Paid,5,Not Dropout
S08869,18,Female,39,36,High,13.0,No,Yes,Poor,Paid,0,Dropout
S08870,15,Female,88,33,Low,3.7,No,No,Average,Paid,5,Not Dropout
S08871,13,Female,44,91,High,9.4,Yes,No,Average,Paid,0,Not Dropout
S08872,16,Male,84,66,Low,6.6,Yes,No,Poor,Paid,3,Not Dropout
S08873,13,Male,93,96,High,2.7,Yes,Yes,Poor,Paid,0,Not Dropout
S08874,15,Female,72,48,High,16.3,Yes,No,Poor,Paid,3,Not Dropout
S08875,14,Female,41,28,Medium,14.0,No,No,Good,Paid,5,Not Dropout
S08876,18,Female,35,26,Medium,0.7,Yes,Yes,Average,Paid,3,Dropout
S08877,12,Female,81,28,Medium,13.9,No,No,Average,Unpaid,1,Not Dropout
S08878,16,Male,45,54,Medium,15.0,No,Yes,Good,Unpaid,5,Not Dropout
S08879,17,Male,82,70,Medium,16.1,No,Yes,Average,Unpaid,2,Not Dropout
S08880,12,Male,35,50,Low,3.8,Yes,No,Good,Paid,2,Not Dropout
S08881,15,Male,41,74,Low,4.1,Yes,Yes,Average,Paid,1,Dropout
S08882,14,Male,72,80,Medium,4.5,Yes,No,Average,Paid,4,Not Dropout
S08883,14,Female,58,97,Low,2.9,Yes,Yes,Average,Paid,0,Not Dropout
S08884,12,Male,56,78,Low,17.7,Yes,No,Good,Paid,1,Not Dropout
S08885,15,Female,59,25,Low,7.6,No,No,Average,Paid,3,Not Dropout
S08886,11,Male,71,22,Low,19.8,No,Yes,Average,Overdue (3+ Months),3,Dropout
S08887,17,Female,76,97,Medium,16.4,No,Yes,Average,Paid,5,Not Dropout
S08888,17,Female,74,25,High,12.3,No,Yes,Good,Paid,3,Not Dropout
S08889,18,Male,83,66,Medium,13.5,Yes,No,Good,Paid,0,Not Dropout
S08890,16,Female,67,33,Low,17.3,Yes,Yes,Good,Paid,4,Dropout
S08891,14,Female,67,80,High,8.8,Yes,Yes,Poor,Unpaid,2,Dropout
S08892,14,Female,65,86,Low,13.6,Yes,Yes,Poor,Overdue (3+ Months),0,Dropout
S08893,13,Female,30,68,High,15.9,No,Yes,Poor,Paid,0,Not Dropout
S08894,14,Male,77,55,High,1.7,Yes,No,Good,Paid,2,Not Dropout
S08895,14,Female,31,60,Medium,2.9,No,No,Good,Paid,4,Not Dropout
S08896,14,Male,56,66,High,12.7,No,No,Good,Paid,5,Not Dropout
S08897,13,Male,47,80,Low,15.4,Yes,Yes,Average,Paid,3,Not Dropout
S08898,11,Male,32,74,High,14.3,Yes,No,Good,Paid,3,Not Dropout
S08899,14,Male,80,74,Medium,3.4,No,No,Average,Paid,0,Not Dropout
S08900,11,Female,50,37,High,6.9,No,No,Average,Paid,5,Not Dropout
S08901,14,Female,51,46,Low,16.9,Yes,No,Poor,Paid,5,Dropout
S08902,16,Male,66,27,High,16.0,Yes,No,Good,Paid,0,Not Dropout
S08903,11,Female,56,72,Low,17.0,No,Yes,Good,Overdue (3+ Months),5,Dropout
S08904,11,Male,75,100,Low,10.0,Yes,No,Good,Overdue (3+ Months),2,Not Dropout
S08905,11,Male,38,85,Low,15.4,No,Yes,Average,Paid,3,Not Dropout
S08906,18,Male,41,56,High,10.5,Yes,Yes,Average,Paid,5,Dropout
S08907,17,Female,54,95,Medium,15.1,No,Yes,Poor,Paid,3,Not Dropout
S08908,13,Male,32,99,Low,11.5,No,Yes,Poor,Paid,3,Dropout
S08909,18,Female,68,82,Medium,10.6,Yes,No,Average,Paid,2,Not Dropout
S08910,18,Female,82,24,Low,3.8,Yes,No,Good,Paid,4,Dropout
S08911,11,Female,41,85,High,12.9,No,No,Average,Unpaid,1,Not Dropout
S08912,18,Female,30,53,Medium,18.4,Yes,No,Average,Overdue (3+ Months),4,Dropout
S08913,15,Male,84,100,High,3.9,Yes,No,Good,Paid,0,Not Dropout
S08914,11,Male,90,92,Medium,10.5,Yes,No,Good,Paid,0,Not Dropout
S08915,17,Female,52,67,Low,15.2,No,No,Good,Paid,5,Not Dropout
S08916,11,Female,34,67,Low,16.2,No,Yes,Good,Paid,0,Not Dropout
S08917,16,Male,44,46,High,15.1,Yes,No,Good,Unpaid,5,Dropout
S08918,13,Female,78,56,Medium,1.4,No,No,Average,Unpaid,5,Not Dropout
S08919,15,Male,92,80,Low,3.5,No,No,Poor,Paid,1,Not Dropout
S08920,18,Male,57,39,Low,14.1,No,No,Good,Paid,2,Not Dropout
S08921,16,Female,87,52,Medium,6.7,Yes,Yes,Good,Unpaid,4,Dropout
S08922,15,Female,42,55,Medium,4.8,Yes,No,Average,Unpaid,1,Not Dropout
S08923,15,Female,67,41,High,19.4,No,No,Good,Paid,0,Not Dropout
S08924,12,Female,82,37,Medium,5.3,Yes,No,Good,Overdue (3+ Months),3,Not Dropout
S08925,18,Male,69,65,Low,19.5,No,Yes,Poor,Paid,5,Dropout
S08926,14,Male,86,58,Medium,5.3,Yes,No,Average,Paid,5,Not Dropout
S08927,11,Male,88,93,Medium,14.4,Yes,Yes,Poor,Paid,5,Dropout
S08928,12,Male,71,23,High,2.4,Yes,No,Average,Overdue (3+ Months),0,Not Dropout
S08929,14,Male,80,23,Low,12.3,No,Yes,Good,Paid,3,Not Dropout
S08930,13,Female,94,86,High,12.0,No,Yes,Good,Paid,2,Not Dropout
S08931,14,Female,65,72,Medium,12.8,Yes,Yes,Average,Paid,3,Not Dropout
S08932,12,Female,85,75,High,14.2,No,Yes,Good,Paid,5,Not Dropout
S08933,15,Male,32,47,High,17.6,Yes,Yes,Poor,Paid,4,Dropout
S08934,18,Male,88,67,Medium,2.9,Yes,Yes,Average,Paid,4,Not Dropout
S08935,11,Male,68,71,High,8.5,No,No,Good,Unpaid,5,Not Dropout
S08936,12,Male,48,45,High,9.4,Yes,No,Good,Paid,3,Not Dropout
S08937,16,Female,38,86,High,8.7,Yes,Yes,Good,Paid,2,Not Dropout
S08938,13,Female,67,22,Medium,9.8,Yes,No,Poor,Paid,5,Dropout
S08939,13,Female,88,58,High,15.1,Yes,No,Average,Unpaid,0,Not Dropout
S08940,16,Male,38,51,Low,13.6,No,Yes,Average,Unpaid,4,Dropout
S08941,13,Male,95,84,Medium,18.5,Yes,Yes,Poor,Paid,4,Dropout
S08942,13,Male,95,90,Low,3.7,No,No,Average,Unpaid,4,Not Dropout
S08943,17,Female,34,67,Medium,18.0,No,No,Poor,Unpaid,5,Dropout
S08944,15,Male,91,82,Low,1.9,No,Yes,Poor,Paid,4,Dropout
S08945,14,Female,48,84,Low,4.4,Yes,No,Good,Paid,4,Not Dropout
S08946,15,Male,87,75,High,7.5,Yes,No,Good,Unpaid,2,Not Dropout
S08947,16,Male,74,63,High,19.6,Yes,Yes,Good,Paid,3,Not Dropout
S08948,17,Male,90,100,Medium,2.0,No,No,Good,Paid,1,Not Dropout
S08949,13,Female,88,94,High,15.0,No,Yes,Average,Unpaid,5,Not Dropout
S08950,14,Female,77,87,Medium,17.3,Yes,No,Poor,Paid,3,Not Dropout
S08951,11,Male,60,52,Low,13.1,No,Yes,Good,Paid,1,Not Dropout
S08952,11,Female,85,62,Low,2.1,No,No,Average,Paid,2,Not Dropout
S08953,17,Female,82,79,Low,8.8,Yes,Yes,Good,Paid,2,Not Dropout
S08954,11,Female,83,43,High,17.2,Yes,Yes,Poor,Paid,5,Dropout
S08955,14,Female,98,69,Medium,1.3,Yes,No,Poor,Paid,3,Not Dropout
S08956,17,Female,85,72,Medium,6.7,Yes,Yes,Average,Paid,4,Not Dropout
S08957,16,Female,33,26,Medium,17.5,Yes,No,Average,Paid,2,Not Dropout
S08958,11,Female,75,88,High,16.2,Yes,Yes,Poor,Overdue (3+ Months),5,Dropout
S08959,11,Female,73,54,Low,10.5,Yes,No,Average,Paid,3,Not Dropout
S08960,13,Female,91,52,Low,7.7,No,No,Good,Unpaid,3,Not Dropout
S08961,11,Female,66,74,Medium,5.3,Yes,No,Good,Paid,1,Not Dropout
S08962,17,Female,90,65,High,4.8,No,Yes,Average,Paid,2,Not Dropout
S08963,16,Female,49,70,Medium,17.0,No,Yes,Average,Unpaid,1,Not Dropout
S08964,17,Male,76,100,High,5.6,Yes,Yes,Poor,Paid,3,Not Dropout
S08965,16,Female,78,24,Low,14.7,Yes,No,Poor,Overdue (3+ Months),1,Dropout
S08966,17,Male,79,31,Medium,4.7,No,Yes,Average,Paid,5,Not Dropout
S08967,12,Male,35,91,High,8.3,No,No,Good,Paid,4,Not Dropout
S08968,15,Male,77,37,Medium,2.8,No,Yes,Good,Overdue (3+ Months),3,Not Dropout
S08969,14,Male,91,92,Low,8.2,Yes,No,Poor,Overdue (3+ Months),2,Dropout
S08970,11,Male,95,66,High,0.9,Yes,Yes,Good,Paid,1,Not Dropout
S08971,13,Male,35,75,Medium,5.9,No,No,Average,Paid,1,Not Dropout
S08972,13,Male,69,30,Low,11.1,No,Yes,Poor,Paid,1,Dropout
S08973,11,Female,89,62,Low,8.9,Yes,No,Good,Overdue (3+ Months),5,Dropout
S08974,17,Female,91,97,Low,7.6,Yes,No,Good,Overdue (3+ Months),2,Not Dropout
S08975,14,Female,94,40,Low,4.3,Yes,Yes,Poor,Paid,4,Dropout
S08976,11,Female,42,49,Medium,0.7,No,No,Average,Paid,1,Not Dropout
S08977,16,Female,75,83,Low,19.1,Yes,No,Poor,Paid,1,Not Dropout
S08978,18,Female,85,98,High,5.4,No,No,Poor,Unpaid,4,Not Dropout
S08979,16,Male,45,90,High,2.7,Yes,Yes,Average,Overdue (3+ Months),3,Not Dropout
S08980,14,Male,36,66,Medium,13.1,Yes,Yes,Average,Paid,3,Not Dropout
S08981,16,Female,83,72,High,3.2,Yes,No,Average,Paid,1,Not Dropout
S08982,11,Female,70,69,High,4.1,No,No,Average,Overdue (3+ Months),2,Not Dropout
S08983,18,Male,72,51,Medium,1.7,No,Yes,Average,Paid,4,Not Dropout
S08984,13,Male,56,78,Medium,15.2,Yes,No,Average,Paid,2,Not Dropout
S08985,15,Female,53,38,Medium,8.8,No,Yes,Poor,Overdue (3+ Months),0,Dropout
S08986,14,Male,68,46,Medium,2.5,No,No,Good,Overdue (3+ Months),5,Not Dropout
S08987,13,Male,37,94,High,9.0,Yes,No,Good,Paid,1,Not Dropout
S08988,12,Female,81,43,Medium,13.1,No,Yes,Poor,Unpaid,3,Dropout
S08989,14,Female,77,62,High,18.1,Yes,No,Average,Overdue (3+ Months),1,Not Dropout
S08990,16,Female,38,98,Low,11.9,Yes,Yes,Good,Paid,2,Dropout
S08991,14,Female,41,72,Medium,6.1,Yes,No,Average,Paid,0,Not Dropout
S08992,16,Male,49,79,Low,17.1,No,No,Poor,Paid,3,Not Dropout
S08993,15,Female,31,89,High,14.4,Yes,No,Average,Paid,2,Not Dropout
S08994,13,Male,60,37,Medium,8.6,No,No,Average,Paid,4,Not Dropout
S08995,13,Female,61,96,High,18.2,Yes,No,Good,Unpaid,3,Not Dropout
S08996,11,Female,44,22,Medium,12.8,Yes,No,Good,Paid,1,Not Dropout
S08997,12,Male,41,30,Low,5.9,Yes,Yes,Good,Paid,5,Dropout
S08998,13,Female,36,80,Low,2.7,Yes,No,Average,Overdue (3+ Months),4,Dropout
S08999,18,Female,60,42,High,3.8,Yes,No,Average,Paid,3,Not Dropout
S09000,14,Male,95,31,High,10.8,No,Yes,Good,Overdue (3+ Months),2,Not Dropout
S09001,18,Female,79,76,Medium,2.8,Yes,Yes,Poor,Overdue (3+ Months),4,Dropout
S09002,14,Female,77,76,High,15.6,Yes,Yes,Average,Unpaid,0,Not Dropout
S09003,18,Female,40,69,Low,5.7,No,Yes,Good,Paid,3,Not Dropout
S09004,18,Male,84,92,High,17.8,Yes,Yes,Good,Paid,0,Not Dropout
S09005,17,Male,83,78,High,8.5,No,Yes,Poor,Paid,3,Not Dropout
S09006,17,Male,61,64,Low,15.4,Yes,No,Good,Paid,5,Not Dropout
S09007,13,Male,36,24,Medium,18.3,No,No,Average,Paid,2,Not Dropout
S09008,14,Male,51,56,Medium,11.0,Yes,No,Good,Paid,5,Not Dropout
S09009,17,Female,94,72,High,19.7,No,Yes,Average,Paid,2,Not Dropout
S09010,15,Male,59,87,Low,4.2,No,No,Average,Paid,0,Not Dropout
S09011,15,Female,88,55,Low,5.5,No,Yes,Poor,Paid,2,Not Dropout
S09012,11,Male,89,79,Medium,14.6,Yes,No,Average,Paid,3,Not Dropout
S09013,12,Male,41,76,Low,6.9,Yes,No,Good,Paid,3,Not Dropout
S09014,15,Male,63,50,Medium,8.4,Yes,Yes,Poor,Paid,2,Not Dropout
S09015,12,Male,41,58,Low,7.8,Yes,No,Average,Paid,0,Not Dropout
S09016,11,Female,75,62,High,10.0,No,Yes,Good,Paid,0,Not Dropout
S09017,16,Female,39,60,Medium,1.0,Yes,Yes,Good,Paid,1,Not Dropout
S09018,11,Male,30,42,Medium,7.8,Yes,No,Poor,Paid,5,Dropout
S09019,17,Female,80,38,High,7.5,Yes,Yes,Good,Paid,1,Not Dropout
S09020,16,Male,44,48,High,10.4,Yes,No,Good,Paid,1,Not Dropout
S09021,14,Male,59,56,Medium,3.1,Yes,Yes,Average,Overdue (3+ Months),5,Dropout
S09022,15,Male,90,89,Low,16.3,Yes,Yes,Poor,Paid,4,Dropout
S09023,16,Male,53,59,High,3.9,No,Yes,Average,Paid,2,Not Dropout
S09024,17,Male,34,57,Medium,11.7,Yes,Yes,Poor,Paid,3,Dropout
S09025,18,Female,34,60,High,9.4,Yes,Yes,Poor,Paid,5,Dropout
S09026,18,Female,53,22,High,15.5,Yes,Yes,Good,Paid,0,Not Dropout
S09027,12,Male,63,47,High,2.4,No,No,Good,Unpaid,3,Not Dropout
S09028,11,Male,41,85,Medium,3.2,No,No,Good,Unpaid,5,Not Dropout
S09029,18,Female,31,44,Low,3.2,Yes,Yes,Good,Paid,4,Dropout
S09030,11,Male,43,100,Medium,18.4,Yes,Yes,Average,Paid,0,Not Dropout
S09031,13,Female,66,75,Low,18.9,No,No,Average,Overdue (3+ Months),1,Not Dropout
S09032,12,Male,55,21,Low,5.5,No,No,Average,Paid,3,Not Dropout
S09033,12,Male,46,43,High,3.4,No,No,Good,Unpaid,1,Not Dropout
S09034,17,Female,40,73,Low,13.1,Yes,No,Good,Unpaid,1,Dropout
S09035,12,Male,91,37,High,9.7,Yes,Yes,Good,Paid,4,Dropout
S09036,17,Male,40,91,Medium,9.6,No,Yes,Good,Unpaid,1,Not Dropout
S09037,16,Female,48,68,Medium,4.1,Yes,Yes,Good,Paid,2,Not Dropout
S09038,12,Female,54,84,Medium,2.3,No,No,Good,Unpaid,5,Not Dropout
S09039,14,Male,41,95,High,11.2,Yes,Yes,Average,Paid,4,Dropout
S09040,14,Female,41,97,High,0.7,Yes,No,Good,Paid,3,Not Dropout
S09041,17,Female,79,65,High,11.0,No,Yes,Good,Paid,4,Not Dropout
S09042,13,Male,79,48,Medium,12.1,No,Yes,Average,Overdue (3+ Months),1,Not Dropout
S09043,11,Male,83,76,Low,14.9,No,No,Poor,Unpaid,2,Not Dropout
S09044,17,Female,45,85,Medium,19.1,No,Yes,Poor,Unpaid,5,Dropout
S09045,18,Female,66,53,Low,10.5,Yes,No,Good,Unpaid,0,Not Dropout
S09046,13,Female,57,92,Medium,15.1,No,No,Average,Paid,4,Not Dropout
S09047,16,Male,97,92,Medium,0.8,No,Yes,Poor,Paid,4,Not Dropout
S09048,12,Female,86,33,Low,4.8,No,Yes,Average,Paid,2,Not Dropout
S09049,18,Female,72,27,Low,6.9,No,No,Average,Paid,4,Not Dropout
S09050,13,Male,50,40,Low,1.1,Yes,No,Good,Paid,4,Dropout
S09051,11,Male,96,44,High,3.7,No,Yes,Good,Unpaid,1,Not Dropout
S09052,18,Female,33,57,Medium,1.6,Yes,Yes,Good,Paid,3,Not Dropout
S09053,16,Male,96,86,Medium,5.6,No,Yes,Average,Paid,2,Not Dropout
S09054,11,Female,91,53,High,14.2,Yes,No,Good,Unpaid,3,Not Dropout
S09055,14,Female,76,53,High,1.7,Yes,No,Average,Paid,1,Not Dropout
S09056,17,Female,47,26,Low,6.9,No,No,Average,Paid,1,Not Dropout
S09057,16,Male,57,68,High,13.7,No,No,Good,Paid,3,Not Dropout
S09058,16,Male,50,86,Low,19.2,Yes,No,Average,Paid,3,Not Dropout
S09059,15,Female,60,39,High,18.7,Yes,Yes,Good,Paid,3,Not Dropout
S09060,15,Male,82,54,Medium,6.7,Yes,Yes,Average,Paid,5,Not Dropout
S09061,18,Male,31,86,Low,11.5,No,No,Average,Paid,2,Not Dropout
S09062,11,Female,62,93,Low,3.0,No,Yes,Average,Paid,3,Not Dropout
S09063,14,Male,46,43,Low,5.8,Yes,Yes,Average,Paid,2,Dropout
S09064,17,Female,83,74,Low,14.9,Yes,Yes,Good,Unpaid,0,Dropout
S09065,11,Female,64,42,Medium,8.9,No,No,Poor,Paid,2,Not Dropout
S09066,16,Female,69,55,Medium,5.2,Yes,Yes,Average,Paid,3,Not Dropout
S09067,17,Male,37,57,Medium,1.8,No,No,Good,Overdue (3+ Months),2,Not Dropout
S09068,14,Female,39,51,Low,1.5,No,No,Average,Paid,3,Not Dropout
S09069,16,Male,78,35,Medium,2.2,Yes,Yes,Good,Unpaid,3,Dropout
S09070,17,Male,61,81,Medium,9.3,Yes,Yes,Good,Paid,1,Not Dropout
S09071,13,Female,33,92,High,14.0,No,No,Good,Overdue (3+ Months),1,Not Dropout
S09072,13,Male,77,45,High,18.6,Yes,No,Good,Paid,4,Not Dropout
S09073,15,Male,71,92,Low,12.7,No,Yes,Good,Paid,1,Not Dropout
S09074,17,Female,59,52,Low,14.4,No,Yes,Average,Paid,4,Not Dropout
S09075,17,Male,72,36,High,13.6,No,Yes,Good,Paid,0,Not Dropout
S09076,15,Female,72,52,Medium,2.4,No,No,Average,Paid,1,Not Dropout
S09077,17,Female,48,48,Low,15.5,No,Yes,Good,Paid,2,Not Dropout
S09078,11,Female,60,49,Medium,3.8,No,Yes,Average,Paid,1,Not Dropout
S09079,15,Male,91,32,High,12.1,No,Yes,Poor,Overdue (3+ Months),3,Dropout
S09080,12,Female,39,42,Medium,3.4,No,Yes,Good,Paid,1,Not Dropout
S09081,13,Male,33,39,High,13.9,No,Yes,Good,Paid,0,Not Dropout
S09082,12,Female,40,71,Low,7.5,No,No,Good,Paid,4,Not Dropout
S09083,13,Male,89,86,Medium,13.7,Yes,Yes,Average,Unpaid,2,Not Dropout
S09084,13,Female,93,95,Medium,16.0,Yes,No,Good,Paid,5,Not Dropout
S09085,16,Female,94,37,Low,17.5,Yes,No,Poor,Paid,3,Dropout
S09086,11,Female,76,84,Medium,2.6,Yes,No,Average,Paid,3,Not Dropout
S09087,12,Female,87,46,Medium,19.7,No,Yes,Good,Unpaid,1,Not Dropout
S09088,11,Female,60,95,High,12.2,Yes,Yes,Average,Paid,4,Not Dropout
S09089,14,Male,58,89,Medium,1.9,Yes,Yes,Poor,Paid,3,Not Dropout
S09090,14,Female,49,77,High,2.2,Yes,Yes,Average,Unpaid,5,Dropout
S09091,16,Male,50,22,Low,5.7,No,Yes,Average,Paid,2,Not Dropout
S09092,14,Male,81,54,Low,13.5,No,No,Average,Paid,3,Not Dropout
S09093,11,Male,33,78,Low,9.9,No,No,Average,Overdue (3+ Months),3,Not Dropout
S09094,11,Male,34,34,Medium,9.7,No,Yes,Average,Paid,5,Dropout
S09095,14,Female,36,81,High,2.2,No,No,Average,Paid,3,Not Dropout
S09096,11,Female,30,39,Low,16.7,No,No,Good,Paid,5,Dropout
S09097,17,Male,86,84,High,5.0,No,Yes,Average,Paid,5,Not Dropout
S09098,13,Female,61,55,High,11.8,Yes,Yes,Average,Paid,3,Not Dropout
S09099,18,Female,51,29,High,5.6,Yes,Yes,Average,Unpaid,2,Dropout
S09100,12,Female,33,24,Medium,12.9,Yes,Yes,Average,Paid,5,Dropout
S09101,13,Male,36,32,Medium,10.4,Yes,No,Poor,Paid,0,Dropout
S09102,11,Male,46,40,Low,12.9,No,No,Average,Paid,5,Not Dropout
S09103,18,Female,84,35,Low,0.6,Yes,No,Average,Overdue (3+ Months),3,Dropout
S09104,17,Female,88,87,Low,4.4,Yes,No,Good,Paid,4,Not Dropout
S09105,16,Female,56,71,High,6.2,No,No,Good,Unpaid,1,Not Dropout
S09106,12,Female,54,70,Low,2.8,No,No,Good,Overdue (3+ Months),4,Not Dropout
S09107,12,Male,47,81,Medium,11.7,No,No,Good,Paid,2,Not Dropout
S09108,12,Male,43,75,Low,1.0,Yes,No,Average,Unpaid,0,Dropout
S09109,11,Female,34,44,Low,19.2,No,No,Poor,Paid,1,Dropout
S09110,17,Female,31,67,Medium,11.0,No,Yes,Poor,Overdue (3+ Months),1,Dropout
S09111,14,Female,72,24,High,15.8,No,No,Good,Paid,3,Not Dropout
S09112,17,Male,51,72,Low,11.7,Yes,Yes,Good,Paid,1,Not Dropout
S09113,16,Male,63,34,High,11.2,Yes,Yes,Poor,Paid,2,Dropout
S09114,13,Male,42,30,High,19.6,Yes,No,Average,Paid,4,Dropout
S09115,11,Female,95,66,Low,17.9,Yes,Yes,Poor,Paid,1,Dropout
S09116,14,Female,40,22,Medium,4.8,Yes,Yes,Good,Paid,5,Dropout
S09117,17,Male,48,79,Medium,12.3,No,Yes,Average,Paid,0,Not Dropout
S09118,15,Female,73,53,High,1.6,Yes,Yes,Average,Paid,0,Not Dropout
S09119,17,Male,40,29,High,7.6,Yes,Yes,Average,Unpaid,0,Dropout
S09120,12,Female,42,95,Low,9.4,No,Yes,Average,Paid,0,Not Dropout
S09121,11,Female,33,45,Low,19.7,Yes,No,Average,Paid,5,Dropout
S09122,11,Female,94,49,Low,1.4,No,Yes,Good,Paid,5,Dropout
S09123,16,Male,75,59,High,15.1,No,Yes,Average,Paid,3,Not Dropout
S09124,17,Female,65,90,Medium,14.2,Yes,Yes,Average,Overdue (3+ Months),5,Dropout
S09125,12,Male,44,72,High,2.6,Yes,No,Good,Unpaid,0,Not Dropout
S09126,16,Male,95,83,Medium,11.7,Yes,Yes,Average,Paid,4,Not Dropout
S09127,13,Female,47,45,Medium,18.8,Yes,No,Good,Unpaid,5,Dropout
S09128,12,Female,75,77,Low,8.8,Yes,No,Good,Unpaid,5,Dropout
S09129,12,Male,74,40,Medium,9.2,No,Yes,Poor,Paid,5,Dropout
S09130,16,Male,78,48,Medium,8.2,Yes,No,Average,Paid,2,Not Dropout
S09131,14,Male,67,56,High,9.6,Yes,No,Poor,Paid,5,Not Dropout
S09132,13,Female,81,50,Medium,10.2,No,Yes,Good,Paid,0,Not Dropout
