gender,age,attendance_pct,marks,homework_completion,distance_to_school,fee_status,dropout_label
male,11,94.98056043402394,,,7.9,yes,0
female,13,68.51324722073159,30.0,92.0,17.1,no,0
male,18,78.84144998083998,64.0,72.0,1.9,yes,0
female,11,90.62616465085212,95.0,,9.8,no,0
male,14,62.95294765450075,31.0,40.0,19.5,no,0
female,11,77.99459197246827,82.0,94.0,18.7,no,0
female,16,76.41377349677728,66.0,73.0,4.4,no,0
female,17,72.46738849280915,77.0,70.0,8.2,no,0
female,11,74.96347486170943,50.0,50.0,4.4,no,0
male,11,73.00921682786006,,42.0,1.7,no,0
female,15,79.08330428327733,87.0,26.0,6.9,yes,1
male,13,89.5414398962772,98.0,66.0,19.5,no,0
male,14,66.33647437906545,,59.0,4.0,no,0
female,15,58.03541705144991,,34.0,17.5,yes,1
male,18,88.95003457568589,62.0,57.0,9.7,no,0
male,18,44.577632497413504,98.0,27.0,3.8,no,1
male,13,63.14028829604657,46.0,,19.3,yes,0
female,17,58.95644465124278,58.0,25.0,14.9,yes,1
female,13,60.59447901767969,81.0,33.0,19.2,no,1
male,18,84.10356248949662,75.0,79.0,7.2,no,0
female,14,86.20773673711241,54.0,61.0,,no,0
male,13,81.60408216427382,97.0,74.0,2.2,no,0
male,14,55.09883759514854,80.0,45.0,5.1,yes,1
male,13,86.1354746330332,,24.0,16.1,no,0
male,11,,49.0,70.0,5.6,no,0
female,18,75.0405124278989,42.0,57.0,12.3,yes,0
female,15,48.24167758535111,50.0,,19.9,yes,1
male,16,92.9930957885972,95.0,78.0,5.3,no,0
female,15,89.46005176714053,90.0,24.0,18.7,no,0
male,11,86.79408478915201,94.0,84.0,5.8,no,0
female,12,65.57054627262117,44.0,34.0,16.2,no,1
male,15,50.28719110011773,,100.0,2.0,yes,1
male,14,,94.0,23.0,3.4,yes,1
female,13,41.58004306270935,,25.0,17.4,no,1
male,18,74.26126587120012,73.0,28.0,18.3,yes,0
male,17,58.96804814368824,42.0,,15.9,yes,1
female,15,65.91182671713861,37.0,60.0,1.8,no,0
male,18,71.70085887491753,48.0,93.0,16.2,yes,0
male,13,76.93899747767199,45.0,76.0,12.8,no,0
male,17,74.40690892083,47.0,87.0,,yes,0
female,17,82.3832986181716,82.0,45.0,12.1,no,0
male,17,87.34505889300617,94.0,20.0,11.2,no,0
female,16,90.73114305028804,98.0,43.0,7.6,yes,0
male,13,56.40525253875356,32.0,65.0,18.3,no,0
female,11,76.75098040805398,42.0,77.0,18.0,yes,0
male,15,71.39359845981566,64.0,41.0,9.4,yes,0
male,16,80.10588466158183,85.0,38.0,3.2,no,0
female,18,76.82107021724488,68.0,65.0,13.1,yes,1
male,16,43.537713493224,44.0,32.0,15.2,no,1
male,12,89.26766177888803,96.0,22.0,9.7,no,0
female,18,67.29351588627536,30.0,36.0,9.6,no,0
female,17,69.07720659151178,45.0,28.0,8.8,no,0
male,15,86.83117646707058,66.0,64.0,19.9,no,0
female,16,49.01513393450087,49.0,96.0,17.9,yes,1
female,13,85.1033391483544,86.0,73.0,16.3,yes,0
male,14,75.262874997414,45.0,24.0,11.3,no,0
female,14,55.71692757835368,35.0,32.0,,yes,1
female,18,36.88043369199782,74.0,46.0,19.8,no,1
female,11,63.44788563317622,43.0,56.0,13.0,no,0
female,18,70.71296254724842,42.0,61.0,17.6,no,0
female,13,65.19551444470822,32.0,74.0,,yes,0
female,18,79.35618943480958,80.0,96.0,13.6,no,0
female,13,41.51852384101807,44.0,96.0,2.0,yes,1
female,17,76.83822699370944,81.0,29.0,13.0,no,0
female,11,60.55526655476041,60.0,45.0,1.1,yes,1
male,17,62.41037239412783,,51.0,6.1,no,0
female,18,78.89645256170806,51.0,86.0,8.1,yes,0
male,15,85.18578772874218,79.0,25.0,1.8,no,0
male,11,55.02810960085467,58.0,67.0,5.1,no,1
female,17,68.61587016455704,75.0,90.0,3.8,yes,1
male,16,,,52.0,,no,0
female,15,74.76366006739109,81.0,54.0,1.7,no,0
male,18,69.43026797557329,63.0,84.0,5.7,no,0
female,17,83.72928155375904,74.0,,6.4,no,0
male,12,53.69270866508523,77.0,90.0,15.7,no,1
female,11,86.22467191021107,91.0,80.0,1.8,yes,0
female,16,59.1308042886124,45.0,96.0,6.7,no,1
female,17,79.30028133812456,77.0,78.0,7.6,no,0
male,17,62.700368703858906,75.0,23.0,11.6,no,1
female,14,73.99425194838574,92.0,46.0,16.9,no,0
female,16,68.88589547661455,37.0,63.0,5.6,no,0
male,11,69.99146562561985,31.0,65.0,7.4,no,0
male,18,52.270987654389785,41.0,23.0,9.4,yes,1
female,16,79.94563978372098,38.0,82.0,17.8,no,0
male,15,56.22518600169805,71.0,22.0,2.3,yes,1
female,15,,58.0,29.0,10.7,yes,0
male,12,76.53801967280712,,45.0,12.9,yes,0
female,17,,45.0,49.0,12.5,no,0
female,17,,90.0,,,yes,0
male,16,83.99699739921628,76.0,94.0,7.3,no,0
male,11,86.26439608920028,91.0,82.0,12.0,yes,0
male,15,49.22064914372999,31.0,60.0,19.6,yes,1
female,13,67.64022563826893,78.0,46.0,18.0,yes,1
female,14,81.40618841178639,97.0,86.0,1.8,no,0
female,15,55.10769110793281,55.0,96.0,6.9,yes,1
female,16,77.76996505652946,96.0,98.0,12.4,no,0
male,13,60.33321540397647,74.0,77.0,5.0,yes,1
female,16,93.9991911975924,85.0,28.0,,no,0
female,14,70.76964851727277,,63.0,1.9,no,0
female,15,68.09588015888903,81.0,88.0,7.8,no,0
female,18,76.89925503519663,59.0,86.0,14.3,no,0
female,18,79.87377560914607,79.0,50.0,10.0,no,0
male,15,,,77.0,4.2,yes,0
male,11,73.42783013776346,46.0,51.0,1.9,no,0
male,16,80.34251778720233,,58.0,17.4,yes,0
female,14,62.188491064073226,30.0,77.0,4.1,yes,0
male,15,74.04448329188509,90.0,41.0,18.1,no,0
male,18,59.72646489087992,50.0,83.0,16.7,yes,0
male,12,70.00618391041246,56.0,96.0,6.3,yes,0
male,18,45.03995463567402,35.0,74.0,3.5,no,1
female,16,76.94916494908388,76.0,72.0,13.8,yes,0
male,13,,91.0,42.0,6.7,no,0
male,11,,82.0,45.0,20.0,no,0
female,13,70.51580409071931,34.0,92.0,8.0,no,0
male,14,85.05743843738921,88.0,97.0,6.6,no,0
male,16,78.74387304136786,,71.0,19.4,no,0
female,18,78.46526367738949,84.0,72.0,3.3,no,0
male,11,39.17638448298125,43.0,38.0,13.8,yes,1
female,16,81.10929785236755,90.0,69.0,14.4,no,0
female,16,74.67479253840483,70.0,,9.6,no,0
female,17,70.57687642690372,87.0,58.0,11.4,no,0
female,13,69.56291757085408,52.0,95.0,6.6,no,0
female,16,,96.0,35.0,3.7,yes,1
female,18,85.24537661289253,76.0,35.0,16.4,no,0
female,11,,,45.0,9.3,no,0
female,11,49.856954120345215,65.0,42.0,15.1,yes,1
male,15,82.72806071469479,54.0,80.0,16.0,no,0
male,12,63.02094226233184,41.0,51.0,5.6,no,0
female,16,70.82158913163394,65.0,96.0,,no,0
female,12,,43.0,67.0,9.2,no,0
female,18,70.17391085008386,42.0,98.0,,no,0
female,14,64.27157666562167,37.0,83.0,5.3,no,0
female,12,88.77712514856576,93.0,25.0,7.5,yes,0
male,12,65.43765814136569,36.0,54.0,12.8,no,0
female,16,61.723589378521766,32.0,53.0,9.1,no,0
male,13,53.91487564563012,39.0,87.0,7.6,no,1
female,13,,56.0,66.0,,yes,0
female,17,86.59663762877318,93.0,26.0,7.6,no,0
male,16,59.11374270562685,,23.0,8.2,no,1
male,13,65.9681968529354,61.0,37.0,14.9,yes,1
female,11,54.50067655139452,53.0,,7.1,yes,1
female,18,63.49829946485303,36.0,76.0,0.7,no,1
male,16,84.90957479764882,71.0,68.0,8.8,no,0
female,17,,,72.0,5.7,no,0
female,12,57.46561984773774,33.0,100.0,1.7,no,0
male,17,72.66175596038664,97.0,91.0,9.4,yes,1
female,11,76.55920277645725,86.0,36.0,14.1,no,0
female,18,70.52964619446603,43.0,96.0,13.1,no,0
male,17,68.89745097838826,,52.0,3.1,no,0
female,17,39.1239998469332,,86.0,,no,1
male,17,72.69239859550517,63.0,57.0,3.9,no,1
female,13,75.2835597834499,84.0,27.0,11.7,yes,0
female,18,52.0216949172122,46.0,43.0,3.0,yes,1
female,14,56.9167946802522,54.0,100.0,3.6,no,1
male,14,55.8010417453562,49.0,93.0,6.4,no,0
female,15,65.29909569820148,89.0,68.0,19.4,yes,1
male,12,85.13929673321412,98.0,75.0,5.8,no,0
female,16,92.64307487835528,89.0,99.0,15.1,no,0
female,16,95.9928935768669,89.0,51.0,3.3,yes,0
male,14,,66.0,40.0,8.7,no,0
male,12,74.32492404225138,60.0,64.0,16.2,yes,0
female,12,80.92774572910673,96.0,72.0,11.6,no,0
male,14,86.28920031928257,83.0,80.0,15.7,no,0
female,14,82.92973638231175,53.0,73.0,13.9,no,0
female,14,84.21293064549431,63.0,72.0,11.3,no,0
female,11,69.21729614027086,40.0,91.0,3.9,no,0
female,13,68.01725025764807,53.0,62.0,11.0,no,0
female,13,59.320993331008765,76.0,47.0,16.3,no,1
male,11,84.99895623793154,63.0,92.0,1.7,no,0
male,17,69.8767422804163,50.0,21.0,11.4,no,0
female,18,57.36279711510915,38.0,46.0,10.9,no,0
male,15,64.84213823265847,89.0,50.0,15.9,yes,1
female,18,69.14213775302346,,43.0,1.2,no,0
female,16,59.425821584002165,45.0,69.0,1.2,yes,0
female,14,43.76822459237763,47.0,,,no,1
male,16,45.74563465347056,53.0,34.0,9.7,no,1
female,16,95.51732347335532,88.0,97.0,10.3,yes,0
male,16,,,,14.9,no,0
female,13,,69.0,35.0,14.2,yes,1
male,11,82.99106775240801,,42.0,2.3,yes,0
male,17,72.67361186489245,40.0,86.0,,no,0
male,13,80.15714971308202,97.0,56.0,19.5,yes,0
female,16,69.89096191132218,64.0,55.0,6.8,no,0
male,12,82.01233953938802,80.0,93.0,4.4,no,0
female,18,53.25197656235346,49.0,92.0,2.0,yes,1
male,15,72.77556690483914,,53.0,5.2,no,0
female,17,89.5373131852595,80.0,,9.1,no,0
female,16,58.52601132437741,60.0,21.0,13.9,yes,1
male,18,67.96968531205007,75.0,81.0,7.6,no,0
male,13,76.08844395861952,67.0,,0.9,no,0
male,17,85.32572209394795,83.0,79.0,4.2,yes,0
female,14,72.45435525798459,43.0,55.0,15.8,no,0
female,11,80.20560229898166,69.0,62.0,14.7,yes,0
male,16,85.41213079044707,62.0,70.0,,no,0
male,17,74.67681939827662,81.0,90.0,0.9,no,0
female,15,53.540253695553474,41.0,93.0,18.0,no,1
male,13,86.33384043946553,64.0,69.0,3.2,no,0
female,13,56.10569571212501,37.0,73.0,1.7,no,0
male,13,67.86172498262255,36.0,73.0,14.5,no,0
female,16,77.44220302599331,41.0,,14.3,no,0
male,18,90.84830238088456,86.0,81.0,11.8,yes,0
female,12,53.38128360850308,91.0,27.0,11.4,no,1
female,16,88.11826760109867,88.0,91.0,15.9,yes,0
male,15,72.44155432475264,72.0,92.0,2.2,no,0
female,12,56.26334974460528,69.0,43.0,16.4,yes,1
male,18,66.93961121889949,57.0,53.0,3.2,yes,0
female,14,75.71539797794773,85.0,70.0,17.0,no,0
female,11,70.82887626209995,43.0,91.0,8.4,yes,1
female,13,73.19400867698164,63.0,47.0,5.6,yes,0
female,16,84.20218920395048,85.0,32.0,18.1,yes,0
male,13,87.71383259946542,92.0,71.0,,no,0
male,12,92.00209135806594,78.0,49.0,6.3,no,0
male,11,87.13246488906837,90.0,60.0,5.2,no,0
female,14,77.2032338838017,79.0,69.0,15.6,yes,0
female,15,63.58283388744631,47.0,87.0,12.6,no,1
male,17,81.3630719712927,98.0,40.0,16.8,no,1
male,11,53.72597376187896,62.0,95.0,3.5,yes,1
male,17,81.2071558932863,78.0,45.0,16.0,no,0
male,14,80.92342604178876,70.0,40.0,9.5,no,0
male,15,67.93636513809626,71.0,,14.7,yes,1
female,16,65.72030275035662,75.0,96.0,15.8,no,0
female,14,70.74102733579538,76.0,63.0,,no,0
male,18,35.26748494804594,71.0,42.0,,no,1
male,14,62.76662461606333,42.0,82.0,18.4,no,0
female,17,78.51355175253026,55.0,100.0,19.4,yes,0
male,11,49.99742057975954,37.0,47.0,15.3,yes,1
female,18,81.38781037491879,85.0,39.0,15.1,no,0
female,11,72.11826239306367,50.0,40.0,8.5,no,0
male,12,89.35580409521242,72.0,70.0,18.5,yes,0
female,12,76.38238484398597,51.0,35.0,7.0,no,0
male,15,70.32570878401822,35.0,29.0,5.7,no,0
male,14,86.86920012230053,71.0,89.0,8.9,no,0
female,13,81.01085975830203,92.0,73.0,17.9,no,0
female,17,81.23056075479403,57.0,62.0,1.1,no,0
female,12,84.9782063495,73.0,81.0,,yes,0
male,18,85.20636598843424,74.0,100.0,3.7,no,0
male,12,,35.0,58.0,4.3,no,0
female,16,64.5449161566022,,77.0,12.5,no,0
female,12,67.82011103543269,53.0,56.0,9.1,no,0
male,15,72.7147511007108,68.0,67.0,,no,0
female,14,77.1228171483315,,51.0,11.0,no,0
female,12,32.98015043907685,43.0,56.0,19.0,no,1
female,15,83.26148122639854,91.0,23.0,18.7,no,0
male,16,76.01782124538411,53.0,61.0,,no,0
male,12,86.87365672381266,88.0,48.0,14.4,no,0
male,16,78.3235368579835,92.0,89.0,13.1,no,0
female,17,62.234458247711856,,,11.9,yes,0
female,14,71.24674335375194,64.0,45.0,12.1,yes,1
male,15,71.11673944123316,62.0,72.0,9.4,yes,0
female,15,74.9534035209844,77.0,66.0,9.8,yes,0
female,18,55.92073294950899,39.0,20.0,3.3,yes,1
female,13,60.62880349739315,,83.0,14.5,no,1
male,16,58.86907924207628,34.0,33.0,9.8,yes,1
female,16,85.31992121516225,87.0,84.0,6.9,no,0
male,11,81.91330118301293,61.0,62.0,1.7,no,0
male,18,85.97049674918046,77.0,,5.9,no,0
female,11,73.28684281677602,40.0,68.0,13.4,no,0
male,18,49.00208981072489,,83.0,16.8,yes,1
male,13,68.28077486259627,59.0,28.0,12.0,no,0
male,14,79.21481621999602,76.0,63.0,8.7,no,0
male,15,64.32706445124529,41.0,77.0,8.1,no,0
female,14,59.314698954496,,68.0,9.3,no,0
female,14,77.71654681771243,79.0,,,no,1
male,18,78.49705100281005,31.0,52.0,19.0,yes,0
male,18,74.30715980626839,60.0,67.0,16.4,no,0
female,14,49.666130574338105,31.0,54.0,19.1,yes,1
female,17,81.34071112969217,36.0,36.0,12.8,no,0
female,12,,71.0,72.0,8.0,no,0
female,16,79.00460602031932,32.0,99.0,18.9,no,0
male,13,100.0,94.0,51.0,3.5,yes,0
female,16,83.44855550865105,80.0,90.0,7.1,no,0
male,18,77.73846787222604,63.0,40.0,11.2,yes,0
male,17,70.65748797565671,38.0,73.0,,no,0
male,14,75.4003918890453,60.0,27.0,14.3,yes,0
male,17,79.34287775155552,70.0,23.0,1.7,no,0
female,15,75.63875016046654,,60.0,8.2,no,0
female,14,41.72837217039278,42.0,97.0,9.9,no,1
female,15,74.22096730180512,85.0,40.0,3.6,no,0
female,13,74.69079842470691,50.0,67.0,14.7,no,0
male,17,80.03532954375365,90.0,80.0,4.7,no,0
male,12,57.06468672579899,,53.0,14.5,yes,1
male,15,82.90065464902071,88.0,86.0,3.1,no,0
female,18,83.5554977169366,95.0,37.0,8.8,no,0
female,16,,79.0,,,no,0
male,14,69.24952830100294,43.0,53.0,4.7,yes,0
female,17,86.01083271862332,71.0,31.0,5.7,yes,0
male,14,79.69790236833556,70.0,60.0,5.4,no,0
female,11,79.97732376842355,,82.0,8.5,yes,1
male,11,86.59678906360679,94.0,89.0,15.8,no,0
female,17,70.86273185666937,72.0,21.0,7.4,yes,0
male,13,79.02988629366538,65.0,61.0,4.0,yes,0
female,11,80.74989256678424,60.0,28.0,19.9,no,0
female,12,79.54235768913122,53.0,26.0,2.5,no,0
male,16,71.38130326211943,75.0,32.0,9.2,no,0
female,13,74.83042472586925,90.0,45.0,5.4,no,0
female,14,63.91804329199072,33.0,22.0,1.8,no,0
female,14,86.52337285535512,68.0,27.0,2.4,no,0
male,16,74.09214497955554,51.0,82.0,7.2,no,0
male,17,69.13604023413944,90.0,36.0,1.7,yes,1
female,18,59.33783705327422,65.0,89.0,14.0,no,1
male,15,50.0799365748838,34.0,39.0,13.4,yes,1
male,11,71.26522789036761,62.0,77.0,13.1,yes,0
female,14,89.9943916274651,89.0,49.0,,no,0
female,11,80.57902877113838,56.0,40.0,5.8,no,0
male,16,78.6856182051971,93.0,21.0,15.9,no,0
male,15,82.89649966043498,48.0,23.0,8.8,no,1
female,13,77.6997684616552,,37.0,7.5,no,0
male,16,46.460271189038174,40.0,95.0,8.3,no,1
male,14,70.37194219738421,,88.0,2.5,no,0
male,16,80.54716592539172,70.0,90.0,7.6,yes,0
male,15,84.52838313791935,87.0,87.0,2.9,no,0
male,14,62.223591216106094,52.0,85.0,11.8,no,0
male,16,58.808137682988665,52.0,53.0,15.4,yes,1
male,18,,53.0,,16.5,no,1
female,12,92.25144326386538,83.0,47.0,2.6,no,0
female,11,,83.0,25.0,2.6,no,0
male,14,67.16364511386799,44.0,56.0,1.1,no,0
female,13,73.18413937500254,57.0,35.0,17.8,no,0
female,16,79.9346603042964,69.0,86.0,10.4,no,0
female,14,,54.0,74.0,,no,0
female,16,78.90714032419267,59.0,39.0,15.9,no,0
female,17,70.71132478404459,68.0,98.0,4.4,no,0
male,12,82.10017824256825,74.0,43.0,17.4,yes,0
male,14,61.951159010550285,57.0,44.0,19.4,yes,1
female,17,67.29699641704985,36.0,51.0,,no,0
male,18,,68.0,71.0,17.7,no,0
female,18,73.79107030477414,84.0,97.0,2.1,no,0
female,11,81.73935494883196,87.0,44.0,12.1,no,0
male,14,74.0246870767242,71.0,44.0,7.4,yes,1
male,15,77.56432823967616,64.0,30.0,13.7,no,0
female,12,61.966632945540695,31.0,49.0,18.3,no,1
male,17,79.16882724871888,69.0,76.0,16.9,no,0
male,15,82.46469012398532,86.0,78.0,3.5,no,0
male,15,74.76893467302793,30.0,46.0,4.9,no,0
female,14,73.2821653390645,46.0,48.0,4.0,no,0
male,18,86.26326615476441,79.0,88.0,14.1,no,0
female,18,90.70612153712436,96.0,77.0,4.6,no,0
male,16,60.5796854538124,71.0,83.0,20.0,no,0
male,12,79.71698652458802,,74.0,5.7,yes,0
female,14,65.00813084604746,48.0,99.0,3.7,yes,0
male,17,67.17530356681176,50.0,89.0,8.8,no,0
female,13,79.88989247614936,44.0,38.0,,no,0
female,15,63.28555166395701,71.0,97.0,,yes,1
female,13,,81.0,69.0,,no,0
male,18,70.78952279293051,90.0,76.0,14.3,yes,1
male,11,71.57287408425258,70.0,96.0,10.9,no,0
male,14,87.1028091639974,83.0,29.0,18.1,no,0
female,17,82.24935942552139,,53.0,6.9,no,0
female,16,84.2361622205866,83.0,54.0,17.9,no,0
male,16,65.99246699387056,31.0,73.0,18.3,no,0
male,18,39.56961181462134,45.0,32.0,2.9,no,1
male,11,78.58331276698792,77.0,22.0,15.1,no,0
male,14,87.93080817056872,,72.0,15.1,no,0
male,18,83.64232121142578,74.0,40.0,6.1,no,0
male,16,80.17085955112658,42.0,89.0,16.2,no,0
female,16,81.32417102734024,84.0,88.0,19.5,no,0
female,14,82.22007873749399,91.0,61.0,18.7,no,0
female,16,83.50849219430746,98.0,99.0,0.7,no,0
male,16,59.427414422364926,50.0,29.0,16.9,no,1
female,14,71.94904685181704,34.0,31.0,10.8,no,0
male,15,72.73608941343953,91.0,,14.0,yes,0
female,12,70.95833957238278,86.0,,12.1,no,0
male,12,73.47063535916206,71.0,42.0,3.0,no,0
male,14,86.44991629754256,92.0,61.0,17.4,no,0
male,12,80.28913812292224,77.0,64.0,3.1,no,0
female,18,74.14310487661518,45.0,64.0,11.5,no,0
male,13,80.29470631424533,80.0,65.0,13.6,no,0
female,18,50.48563605717355,44.0,,10.6,yes,1
female,14,54.116033170681966,41.0,37.0,8.4,yes,1
female,16,55.26011094263386,71.0,30.0,18.6,no,1
female,14,64.06657511391428,34.0,48.0,6.8,no,1
female,14,68.01189078681409,70.0,38.0,15.1,no,0
female,16,84.76402931020908,93.0,30.0,11.3,no,0
female,18,64.81485800238244,95.0,27.0,5.4,no,1
male,14,77.3928299497008,54.0,46.0,9.4,no,0
male,12,66.09445418217967,65.0,60.0,8.6,no,0
female,17,78.25943648669076,75.0,59.0,5.3,yes,0
female,12,58.45013558599824,48.0,48.0,18.7,no,1
male,16,83.50612139630321,77.0,,19.9,no,0
male,11,76.87261800116147,40.0,91.0,18.8,no,0
male,13,39.10458037354968,33.0,47.0,4.9,no,1
male,14,74.85765473882982,92.0,96.0,,yes,1
female,17,69.17831034586521,47.0,88.0,17.8,yes,1
female,18,73.2314090960058,57.0,45.0,1.2,no,0
male,12,58.83950256815306,36.0,63.0,11.4,yes,1
female,16,72.60725480592838,34.0,96.0,14.5,no,0
female,15,82.61460500291533,85.0,84.0,6.2,no,0
female,17,87.58053498105056,93.0,73.0,15.4,yes,0
female,18,82.65624524669718,64.0,58.0,3.1,no,0
female,12,,56.0,27.0,13.7,no,0
male,15,90.07087269205263,83.0,,3.3,yes,0
male,15,100.0,96.0,77.0,,no,0
female,18,,38.0,26.0,8.2,yes,1
male,17,72.19385692615005,59.0,20.0,9.7,no,0
female,11,43.40756424972136,44.0,43.0,7.0,no,1
female,13,79.85331707626932,88.0,41.0,3.0,yes,1
male,18,81.0651173691154,66.0,68.0,10.4,no,0
male,16,96.21860235759544,,34.0,17.0,no,0
male,12,62.990097493400754,54.0,68.0,8.1,no,0
male,13,88.83717934537731,73.0,53.0,19.6,no,0
female,17,62.64981366426509,52.0,,5.1,yes,1
female,11,71.77884517860235,36.0,62.0,15.2,no,0
female,15,70.73045101170572,,74.0,7.0,yes,0
female,12,68.47763771426516,42.0,99.0,2.0,no,0
female,13,77.53984113584524,67.0,60.0,15.5,no,0
male,16,75.89709860263335,47.0,91.0,20.0,yes,0
female,17,79.69138007445304,61.0,78.0,17.6,no,0
female,15,48.57243880458231,72.0,,4.9,no,1
female,17,55.80644478216988,73.0,83.0,6.0,no,1
male,13,83.75985683709692,69.0,76.0,19.7,yes,0
male,17,86.35588662090957,80.0,73.0,11.2,no,0
male,17,66.54660340886116,52.0,86.0,15.2,no,0
female,16,82.44328867409963,66.0,78.0,15.5,no,0
male,15,85.90909568342222,56.0,86.0,10.6,no,0
female,16,86.03225146268096,96.0,46.0,5.7,no,0
female,16,85.74672367228959,63.0,50.0,8.3,yes,0
male,18,62.42103961055697,,85.0,9.5,no,0
female,18,68.01249549645425,36.0,32.0,13.0,yes,0
female,11,74.66070364359788,71.0,92.0,11.4,no,0
male,17,76.58051624417688,95.0,54.0,3.1,yes,1
female,15,94.43500229277576,89.0,55.0,17.4,no,0
female,16,,37.0,67.0,8.9,no,1
male,17,74.07768759276965,31.0,34.0,4.7,yes,0
female,14,89.99894775579101,74.0,58.0,,no,0
male,11,60.61236456874048,41.0,,8.1,no,1
male,18,51.9846608614462,56.0,37.0,14.8,no,1
male,16,42.96251002927367,37.0,,9.9,yes,1
female,16,61.3920107164222,31.0,100.0,1.3,no,0
male,18,55.782615080201325,,63.0,6.0,yes,1
male,15,84.9995587690722,47.0,,4.2,yes,0
female,14,63.84991482242313,32.0,85.0,6.5,no,0
male,12,,63.0,50.0,3.3,yes,1
male,17,58.430326154489165,33.0,29.0,7.1,no,1
female,17,81.26827477517139,83.0,38.0,15.0,yes,0
female,18,87.29642708532916,95.0,90.0,6.7,yes,0
male,14,47.90777349032486,43.0,67.0,4.4,no,1
female,12,74.68766202344959,46.0,69.0,11.3,yes,0
male,15,76.57185732654595,49.0,79.0,6.1,no,0
male,13,,97.0,23.0,3.1,no,0
female,14,75.67671424691154,,28.0,16.0,no,0
female,11,67.30443606802157,55.0,,,no,0
female,13,96.74058856701876,94.0,23.0,6.6,yes,0
male,18,45.37802107139029,40.0,94.0,16.2,no,1
male,12,81.32968535593878,61.0,100.0,1.5,no,0
female,16,,37.0,97.0,18.3,no,0
female,15,81.74771572305083,73.0,52.0,6.6,no,0
female,15,68.4893234553703,60.0,50.0,2.9,yes,0
male,15,68.369710060845,70.0,40.0,,yes,1
female,13,73.11808393337684,66.0,93.0,,no,0
female,17,75.27077769005092,78.0,45.0,8.9,no,0
female,14,59.099280320650784,38.0,66.0,11.4,yes,1
male,16,55.25163894930029,,71.0,6.5,no,0
female,16,72.89261464200155,76.0,52.0,2.6,no,0
female,12,77.02920918444006,49.0,55.0,,no,0
male,16,86.89029825415068,,92.0,9.7,no,0
male,17,62.33262223413557,39.0,36.0,11.9,no,0
female,14,88.75160348762992,93.0,48.0,,yes,0
female,14,39.68526985603836,42.0,45.0,,yes,1
male,17,85.94837238360452,80.0,25.0,14.8,no,0
female,15,63.59068093361093,78.0,20.0,18.3,yes,1
female,13,,,36.0,19.5,no,1
female,15,69.42629917051703,42.0,99.0,15.9,no,0
female,13,70.36098637220539,77.0,64.0,3.2,no,1
male,16,75.41955042700918,76.0,71.0,9.6,yes,0
female,15,69.02731959747818,34.0,20.0,19.5,no,0
female,13,81.52262286980194,,61.0,7.9,yes,0
female,14,72.3367990507397,70.0,84.0,3.0,no,0
female,16,60.55617562434263,44.0,80.0,18.6,no,0
female,13,79.7130816993383,87.0,85.0,13.3,yes,0
female,16,90.98461816698584,96.0,56.0,17.6,no,0
male,13,74.44537825411182,64.0,37.0,16.8,no,0
female,12,82.64403263242554,89.0,31.0,13.1,no,0
female,11,80.2378488031401,57.0,33.0,0.7,no,0
female,15,70.62003859918238,61.0,39.0,7.9,no,0
female,12,,45.0,75.0,3.7,yes,0
female,15,37.46038174480782,30.0,42.0,19.2,yes,1
male,13,,67.0,,11.6,yes,0
female,18,72.04589456978098,44.0,58.0,14.9,no,0
female,15,81.01187867845347,62.0,89.0,4.4,no,0
male,17,68.48488637047026,61.0,97.0,15.5,no,0
female,17,75.09110824113378,63.0,79.0,14.3,yes,0
male,17,63.74563672911342,48.0,79.0,19.8,no,0
female,15,79.54952787721847,79.0,38.0,5.8,no,0
male,14,93.13526487527972,,92.0,15.3,no,0
male,11,64.9792576373639,32.0,94.0,19.7,yes,0
female,13,63.79470510725711,50.0,69.0,,no,0
male,18,52.72640552470028,44.0,87.0,0.7,yes,1
male,15,56.194725450275605,35.0,63.0,7.7,yes,1
female,13,38.10313969564449,35.0,98.0,1.9,no,1
male,12,60.73644014060298,91.0,87.0,,yes,1
female,16,74.98841560461875,89.0,42.0,5.5,no,0
female,12,67.04740546905566,95.0,44.0,9.3,yes,1
male,14,71.28244892784093,38.0,71.0,16.3,yes,1
male,12,58.9385892236005,53.0,41.0,,yes,1
female,15,35.35730697442604,39.0,45.0,3.1,yes,1
