gender,age,attendance_pct,marks,homework_completion_pct,distance_to_school,Tution_fee_status,Transportation_fee_status,has_schlorship,has_transportation,dropout
1,15,67.8,72.8,65.4,1330.9,1,Paid,1,1,No
0,12,100.0,91.6,100.0,502.5,1,Partial,0,1,No
0,13,70.5,67.0,73.3,1728.3,1,Not Applicable,0,0,No
1,16,69.1,60.7,66.7,7871.2,0,Not Applicable,0,0,No
1,10,70.9,59.2,57.4,1419.2,1,Not Applicable,1,0,No
0,8,86.1,80.2,67.1,282.9,1,Not Applicable,1,0,No
1,7,74.5,73.3,60.2,2234.3,0,Unpaid,0,1,Yes
1,14,65.5,53.3,54.7,2655.4,1,Not Applicable,0,0,No
0,7,68.4,63.0,55.9,480.6,1,Paid,0,1,No
0,17,69.0,56.4,68.1,859.2,1,Paid,0,1,No
1,10,71.7,74.8,66.8,4149.9,1,Not Applicable,0,0,No
1,13,82.7,64.8,73.4,110.9,1,Paid,0,1,No
0,12,76.1,64.0,72.6,2194.9,1,Paid,0,1,No
1,16,55.5,38.4,44.8,2855.2,0,Not Applicable,0,0,Yes
1,15,77.0,74.3,63.8,6104.7,0,Paid,0,1,Yes
1,9,78.3,68.6,55.6,199.4,1,Not Applicable,0,0,No
0,16,79.1,56.9,65.4,281.1,1,Not Applicable,1,0,No
1,6,71.3,52.1,54.9,1238.1,1,Not Applicable,1,0,No
0,13,85.4,68.6,81.3,3487.9,0,Not Applicable,0,0,No
1,17,75.8,47.1,54.5,780.9,1,Paid,0,1,Yes
1,16,59.5,63.3,61.7,1919.5,1,Not Applicable,0,0,No
0,16,67.6,66.7,68.8,1248.2,0,Not Applicable,0,0,Yes
0,17,74.8,58.8,72.8,805.6,1,Not Applicable,0,0,Yes
1,14,88.4,71.8,74.1,5658.8,1,Paid,0,1,No
1,5,75.1,61.8,66.9,1167.4,1,Paid,0,1,No
0,7,82.6,75.5,72.1,216.6,1,Partial,0,1,No
0,11,81.0,68.8,72.8,858.9,0,Not Applicable,0,0,No
0,14,89.7,85.1,86.0,268.7,0,Paid,1,1,No
0,11,56.6,35.2,51.5,109.5,0,Not Applicable,0,0,Yes
1,8,65.1,67.3,68.7,3606.2,0,Paid,0,1,Yes
1,12,100.0,82.0,84.4,1271.6,1,Not Applicable,0,0,No
1,15,78.9,80.3,91.5,407.5,0,Not Applicable,0,0,Yes
0,7,75.1,69.8,73.3,1807.1,0,Not Applicable,0,0,Yes
1,10,70.0,71.3,66.3,893.6,1,Paid,0,1,Yes
0,9,70.0,60.3,65.4,455.8,1,Not Applicable,0,0,No
1,9,100.0,74.9,87.6,1428.6,0,Paid,0,1,No
0,10,100.0,78.7,89.6,2002.3,1,Partial,0,1,No
0,13,68.7,58.4,68.9,1671.9,1,Paid,0,1,Yes
1,16,100.0,74.1,69.8,2475.9,1,Paid,0,1,No
0,8,81.6,70.1,75.9,642.7,1,Paid,1,1,No
1,8,65.9,41.8,52.8,2714.6,1,Paid,1,1,Yes
1,12,90.2,87.2,80.7,169.8,0,Not Applicable,0,0,No
1,9,77.2,75.6,60.5,248.8,1,Paid,0,1,No
1,7,71.6,64.4,66.6,1180.2,1,Paid,1,1,No
0,7,83.8,67.7,70.8,5746.0,1,Paid,0,1,No
0,14,88.3,92.9,97.4,2083.6,1,Not Applicable,0,0,No
1,8,93.7,83.4,80.0,511.9,1,Not Applicable,0,0,No
1,9,71.8,58.2,56.9,1839.4,0,Not Applicable,0,0,No
0,9,60.6,64.8,65.8,5226.9,1,Not Applicable,0,0,No
1,10,69.8,72.2,80.7,7356.9,0,Paid,0,1,No
0,15,78.4,55.4,70.3,2173.1,0,Not Applicable,0,0,Yes
0,15,71.4,64.5,73.3,3260.9,1,Not Applicable,0,0,No
0,9,85.0,76.4,70.6,3144.2,1,Not Applicable,0,0,No
0,18,88.3,79.7,82.2,822.6,1,Not Applicable,0,0,No
0,14,93.9,91.2,93.6,1550.5,1,Partial,0,1,No
0,10,73.0,69.7,83.6,363.5,1,Not Applicable,0,0,Yes
0,7,80.8,75.9,76.6,804.1,1,Paid,0,1,No
0,12,78.0,69.9,74.0,988.5,1,Not Applicable,0,0,No
0,13,73.7,59.3,66.4,5228.5,1,Not Applicable,0,0,No
1,15,80.3,75.9,86.7,1117.3,1,Partial,0,1,No
0,14,90.7,91.5,78.6,1681.1,1,Paid,0,1,No
0,12,86.6,62.2,72.4,928.3,1,Not Applicable,0,0,No
0,13,54.0,49.9,60.7,883.6,0,Not Applicable,0,0,Yes
0,7,75.2,60.0,55.1,5942.0,1,Paid,1,1,Yes
0,7,75.5,67.0,58.8,542.5,1,Not Applicable,0,0,No
0,9,56.5,46.1,49.2,11993.6,1,Paid,0,1,Yes
1,13,83.7,83.7,86.2,534.5,1,Not Applicable,0,0,No
1,15,76.8,61.4,73.7,773.1,0,Paid,1,1,No
1,13,75.2,62.1,65.6,1219.0,1,Paid,1,1,No
0,17,69.1,50.5,53.0,8186.0,1,Not Applicable,0,0,Yes
0,11,82.5,72.1,66.4,2631.5,0,Paid,0,1,No
0,9,78.3,64.8,72.8,1424.9,0,Unpaid,0,1,No
1,10,50.2,53.9,35.3,500.5,1,Not Applicable,0,0,No
0,6,100.0,89.4,86.1,8106.5,1,Not Applicable,0,0,No
0,9,60.1,39.6,54.5,524.4,1,Partial,0,1,Yes
0,8,70.6,61.3,64.5,139.1,1,Partial,0,1,No
1,10,68.1,69.5,73.1,1587.4,0,Paid,0,1,Yes
1,13,57.5,41.8,52.2,1056.0,1,Not Applicable,0,0,No
1,9,65.9,64.1,62.5,2238.3,1,Paid,0,1,No
0,11,71.8,67.1,62.2,202.5,1,Paid,0,1,No
0,14,79.1,57.8,65.3,532.3,1,Not Applicable,1,0,No
1,6,83.2,70.8,65.4,1926.0,1,Paid,0,1,No
0,9,95.8,70.1,82.0,1872.0,1,Paid,0,1,No
0,10,82.7,82.0,84.5,596.6,1,Unpaid,1,1,No
1,11,64.5,47.1,51.6,2050.1,1,Paid,0,1,No
1,7,73.8,61.9,67.4,3657.1,1,Not Applicable,0,0,No
1,14,79.7,77.2,81.9,1316.1,1,Not Applicable,1,0,Yes
1,9,59.5,57.8,57.8,378.5,1,Not Applicable,0,0,No
0,14,62.1,43.0,62.7,677.4,0,Not Applicable,0,0,Yes
1,12,77.3,70.4,75.2,330.7,0,Paid,0,1,No
1,10,100.0,100.0,96.0,5465.5,1,Paid,0,1,No
1,13,93.3,67.4,87.0,4101.1,1,Not Applicable,0,0,No
1,9,54.7,37.2,44.1,243.5,0,Paid,0,1,No
1,15,78.5,56.4,74.2,8363.4,1,Partial,0,1,No
1,15,66.9,51.6,74.5,2338.5,1,Paid,0,1,No
0,9,90.8,83.5,87.9,1136.2,1,Not Applicable,1,0,No
1,5,83.0,66.9,58.0,1728.9,0,Not Applicable,0,0,No
1,12,71.6,67.2,70.0,2503.4,1,Paid,0,1,No
0,10,68.6,64.1,72.8,3358.2,1,Not Applicable,1,0,No
0,10,77.1,75.3,74.5,690.9,1,Not Applicable,0,0,No
1,11,57.0,50.3,52.9,1237.8,1,Paid,0,1,No
0,11,61.0,55.5,47.1,6487.7,0,Not Applicable,0,0,No
1,11,82.0,74.5,68.7,425.4,1,Not Applicable,0,0,No
0,18,65.8,62.9,54.4,5469.4,1,Not Applicable,0,0,Yes
1,14,68.2,38.7,54.5,367.9,1,Not Applicable,0,0,No
0,6,85.8,77.6,75.7,500.7,1,Paid,0,1,No
0,15,88.9,91.8,86.4,1352.4,0,Not Applicable,0,0,No
0,15,72.1,58.0,66.5,1537.9,1,Unpaid,1,1,No
1,9,73.2,59.0,75.5,384.8,0,Not Applicable,0,0,No
0,12,62.7,54.4,60.4,1399.7,0,Partial,0,1,Yes
0,7,85.0,85.0,64.4,744.9,1,Paid,0,1,No
1,9,80.6,66.2,65.6,1906.6,1,Paid,1,1,No
0,9,62.9,37.9,51.0,6838.8,1,Not Applicable,0,0,Yes
1,15,70.3,79.9,64.7,2013.1,1,Paid,0,1,No
1,14,67.3,65.1,63.8,645.4,1,Not Applicable,0,0,No
1,16,54.2,49.9,46.9,279.9,0,Not Applicable,1,0,Yes
0,7,96.8,80.5,93.6,5392.3,1,Partial,0,1,No
1,12,78.9,71.0,59.7,1668.1,1,Not Applicable,0,0,No
0,14,68.9,66.2,64.6,2976.4,0,Not Applicable,0,0,No
1,13,90.7,92.9,87.0,1431.2,1,Partial,0,1,No
1,6,83.9,70.9,68.0,779.0,0,Paid,0,1,Yes
0,5,79.8,80.2,87.4,4107.3,1,Partial,0,1,No
0,18,63.7,56.3,60.2,4992.0,1,Not Applicable,1,0,Yes
0,6,100.0,84.2,80.8,1577.7,1,Partial,0,1,No
0,6,57.9,67.8,62.9,3443.1,1,Paid,1,1,No
1,14,74.2,55.7,59.3,1428.2,0,Not Applicable,0,0,Yes
1,13,66.9,48.3,63.7,767.8,0,Not Applicable,0,0,No
0,10,68.3,47.6,68.2,275.2,0,Not Applicable,0,0,No
1,8,83.3,60.9,75.2,2665.9,0,Unpaid,0,1,Yes
1,16,77.2,73.5,84.1,1906.9,1,Not Applicable,1,0,No
1,15,62.2,51.7,51.4,330.1,1,Not Applicable,0,0,No
0,5,53.0,40.5,44.4,7973.1,1,Paid,0,1,Yes
1,5,72.6,64.2,73.6,5933.8,1,Partial,0,1,No
1,7,82.7,73.9,66.0,2814.2,0,Paid,0,1,No
1,12,77.3,69.5,68.5,662.3,0,Not Applicable,0,0,No
0,16,72.7,65.6,53.5,6426.4,0,Not Applicable,0,0,Yes
0,18,64.9,50.7,62.0,3855.6,1,Not Applicable,0,0,No
1,7,90.0,66.2,69.8,1710.0,1,Paid,0,1,No
1,7,85.8,86.1,82.7,395.9,1,Not Applicable,0,0,No
1,15,80.1,61.7,60.8,2762.3,0,Paid,0,1,No
0,14,54.1,50.5,45.5,621.9,1,Not Applicable,0,0,Yes
1,17,74.5,62.3,74.5,458.6,1,Paid,1,1,No
0,13,98.9,85.3,87.5,1599.0,1,Not Applicable,0,0,No
0,13,90.7,84.0,100.0,765.7,1,Partial,0,1,No
1,17,56.1,60.1,40.7,3263.3,1,Paid,0,1,No
0,11,89.2,74.5,73.8,657.2,1,Not Applicable,1,0,No
0,12,68.2,58.3,46.3,1494.0,0,Not Applicable,1,0,No
1,11,89.3,67.7,77.2,5562.3,1,Not Applicable,0,0,No
1,13,90.1,85.9,92.1,3280.8,1,Paid,0,1,No
0,14,62.5,54.8,57.8,2403.2,0,Not Applicable,0,0,Yes
1,15,87.4,84.3,98.6,154.5,1,Partial,0,1,No
0,6,74.9,53.8,62.4,136.7,0,Paid,0,1,No
0,12,84.8,81.0,86.5,505.9,0,Paid,0,1,No
0,11,100.0,76.4,100.0,1031.1,1,Not Applicable,1,0,No
0,13,100.0,97.3,97.0,1122.8,1,Not Applicable,0,0,No
1,8,81.7,95.2,75.6,5301.9,1,Not Applicable,0,0,No
0,5,95.9,95.4,97.6,2717.1,1,Paid,0,1,No
1,5,95.3,86.0,75.2,1191.4,1,Not Applicable,0,0,No
1,8,76.4,74.1,76.5,1170.0,0,Not Applicable,0,0,Yes
1,9,81.6,62.4,67.4,2148.0,1,Not Applicable,0,0,No
0,12,95.2,70.6,75.0,2026.3,1,Not Applicable,0,0,No
1,13,77.8,69.3,80.5,1440.6,1,Not Applicable,1,0,No
1,10,74.9,68.9,53.9,1661.9,1,Unpaid,0,1,Yes
0,15,73.2,74.3,78.8,140.9,1,Paid,0,1,No
0,16,75.7,59.7,68.3,2023.7,1,Not Applicable,1,0,Yes
0,7,76.0,73.0,67.4,1144.9,0,Paid,0,1,No
1,18,73.5,66.1,69.1,2095.1,1,Paid,1,1,Yes
1,12,69.4,65.7,68.2,712.8,1,Not Applicable,0,0,No
0,15,57.3,41.4,65.5,192.4,0,Unpaid,0,1,No
1,16,64.9,55.4,53.8,2107.0,1,Not Applicable,0,0,No
0,5,57.0,48.9,40.3,792.8,0,Not Applicable,0,0,Yes
1,17,63.9,36.0,57.6,3141.2,1,Not Applicable,0,0,Yes
0,8,78.0,57.6,79.4,176.3,1,Not Applicable,0,0,Yes
1,10,85.7,74.1,78.6,506.6,0,Not Applicable,0,0,No
0,16,100.0,89.8,86.1,1922.0,1,Partial,0,1,No
0,12,62.7,44.5,47.7,1215.1,1,Paid,0,1,No
1,17,62.9,59.3,67.0,196.0,0,Not Applicable,0,0,No
0,13,52.5,40.9,40.6,2006.3,1,Not Applicable,0,0,No
0,17,77.2,62.6,80.2,501.1,1,Not Applicable,0,0,No
1,7,70.5,68.6,64.5,5098.8,1,Paid,1,1,No
0,11,60.8,62.6,48.0,2065.3,0,Not Applicable,0,0,No
1,13,94.4,86.1,78.9,1700.0,1,Not Applicable,0,0,No
0,11,91.2,83.1,80.2,2334.9,1,Not Applicable,0,0,No
0,10,49.1,40.7,30.3,320.3,1,Paid,0,1,Yes
0,12,61.9,55.4,67.9,432.3,0,Paid,0,1,Yes
1,9,69.1,55.9,60.5,748.5,1,Partial,1,1,No
0,13,66.0,53.0,58.2,2411.6,1,Paid,0,1,No
1,6,83.7,70.1,61.7,8256.2,1,Not Applicable,0,0,No
1,16,84.8,64.4,63.0,135.8,1,Not Applicable,0,0,No
0,14,100.0,99.4,100.0,1980.8,1,Not Applicable,0,0,No
1,17,100.0,73.5,91.1,2192.6,1,Not Applicable,0,0,No
1,9,81.8,66.3,75.0,4358.0,1,Paid,1,1,No
0,9,59.8,64.2,57.9,893.9,1,Not Applicable,0,0,No
0,17,75.0,56.3,63.0,5276.6,1,Not Applicable,1,0,No
0,10,62.6,58.3,54.2,876.2,1,Paid,0,1,No
1,9,60.4,51.3,50.2,6323.2,0,Paid,0,1,Yes
1,6,53.3,33.1,59.3,9532.1,1,Not Applicable,1,0,Yes
0,14,81.0,84.5,77.8,7520.3,1,Paid,0,1,No
0,13,56.0,51.9,48.6,6983.0,1,Paid,0,1,No
1,10,99.6,89.0,97.3,8410.0,1,Not Applicable,0,0,No
0,7,67.6,66.3,52.4,3024.9,1,Not Applicable,0,0,No
1,11,94.9,96.0,93.3,1844.8,1,Not Applicable,0,0,No
0,12,61.9,59.4,50.6,876.7,1,Not Applicable,1,0,Yes
1,11,100.0,61.6,88.5,6244.7,1,Paid,1,1,No
1,15,36.0,44.8,32.9,6442.9,0,Not Applicable,0,0,Yes
0,16,84.4,59.9,71.3,555.6,1,Paid,0,1,No
0,17,72.2,54.1,62.0,1936.3,1,Not Applicable,0,0,No
0,13,82.4,75.9,79.3,136.7,1,Not Applicable,0,0,No
0,9,79.5,60.3,83.6,351.9,1,Not Applicable,0,0,No
0,7,76.0,66.6,78.9,172.0,1,Paid,0,1,No
1,14,75.7,65.1,70.3,196.0,1,Not Applicable,1,0,No
0,11,81.3,73.8,81.0,9450.5,1,Not Applicable,0,0,Yes
0,15,79.0,84.0,77.9,3506.5,1,Partial,0,1,No
1,5,82.7,82.6,66.5,1341.7,1,Paid,0,1,No
1,10,85.0,69.2,75.2,5534.6,0,Paid,0,1,Yes
0,7,69.3,64.9,61.4,1609.9,0,Not Applicable,0,0,No
1,9,70.5,73.5,72.3,712.4,0,Not Applicable,0,0,No
1,6,86.6,62.4,72.7,686.5,0,Not Applicable,0,0,Yes
1,9,90.8,82.6,78.1,1752.4,1,Not Applicable,0,0,No
0,12,75.4,65.9,71.1,587.5,1,Not Applicable,0,0,No
0,13,94.9,72.4,72.8,926.2,1,Partial,0,1,No
1,8,92.9,77.0,87.8,906.4,1,Paid,0,1,No
1,7,65.8,41.3,57.2,1173.7,1,Not Applicable,0,0,No
1,14,83.6,74.9,79.8,3618.3,1,Not Applicable,1,0,No
0,7,94.5,94.3,86.6,327.0,1,Not Applicable,1,0,No
1,15,79.6,54.8,57.6,4133.5,1,Not Applicable,1,0,Yes
1,15,69.4,58.4,67.9,6319.6,1,Paid,0,1,Yes
0,11,88.9,86.8,86.9,3675.4,1,Not Applicable,0,0,No
0,18,74.3,83.9,75.4,174.4,1,Not Applicable,0,0,No
1,6,60.1,47.6,44.8,2382.3,1,Not Applicable,0,0,No
1,7,73.9,72.1,77.9,873.3,1,Paid,0,1,No
0,16,58.8,54.9,61.1,3158.5,0,Paid,0,1,Yes
1,10,95.6,83.3,89.6,241.1,1,Not Applicable,0,0,No
1,15,77.1,75.2,70.4,1121.3,1,Paid,0,1,No
1,9,58.7,51.0,41.9,2086.8,0,Not Applicable,0,0,Yes
1,15,51.6,54.5,46.9,567.8,1,Not Applicable,1,0,Yes
1,10,69.9,59.3,60.5,6736.7,1,Not Applicable,0,0,Yes
0,12,70.6,55.9,60.8,2409.9,1,Partial,0,1,No
0,7,71.0,77.2,79.4,539.3,1,Paid,0,1,No
1,13,85.8,71.9,68.8,679.0,1,Not Applicable,1,0,No
0,11,75.9,67.8,71.2,1428.8,1,Paid,1,1,No
1,10,87.5,67.7,82.9,3192.1,0,Paid,0,1,No
1,16,97.5,62.1,72.0,1114.4,1,Not Applicable,0,0,No
0,16,52.8,46.1,47.2,7235.5,1,Paid,0,1,Yes
1,9,77.9,70.6,73.2,3232.5,1,Partial,0,1,No
1,15,95.0,75.8,70.8,1145.4,1,Paid,0,1,No
0,17,64.0,51.3,70.8,3606.3,0,Paid,0,1,No
0,15,72.6,75.6,75.1,1086.3,1,Paid,0,1,No
1,8,100.0,91.9,100.0,2708.1,1,Paid,0,1,No
0,10,81.2,78.0,60.8,1654.0,1,Not Applicable,1,0,No
1,6,87.5,80.4,89.5,400.2,1,Paid,1,1,No
0,15,91.4,76.0,74.2,857.4,1,Paid,0,1,No
0,13,66.0,59.3,55.4,1463.4,1,Unpaid,1,1,No
0,10,81.6,53.1,73.6,786.9,1,Not Applicable,0,0,No
1,13,98.0,80.7,73.7,487.4,1,Not Applicable,1,0,No
0,17,72.6,62.0,74.1,5767.7,1,Paid,0,1,No
0,18,79.5,73.0,72.1,9652.3,1,Not Applicable,1,0,No
1,12,78.2,52.5,61.6,3125.8,0,Not Applicable,0,0,No
0,16,51.4,56.6,54.3,170.9,1,Partial,0,1,No
0,15,77.8,72.7,75.5,2621.6,1,Not Applicable,1,0,No
0,10,88.3,71.7,79.7,5127.0,1,Not Applicable,0,0,No
0,9,54.2,48.6,42.6,6641.2,1,Not Applicable,1,0,Yes
1,7,81.9,55.1,73.6,1228.9,1,Partial,1,1,No
0,9,90.3,71.4,69.4,982.1,1,Not Applicable,0,0,No
0,8,71.1,70.0,73.7,1716.3,1,Not Applicable,0,0,No
1,11,53.7,36.3,40.3,1798.5,1,Not Applicable,0,0,Yes
1,6,93.2,77.6,75.4,2089.8,1,Not Applicable,0,0,No
1,17,76.0,72.9,83.7,9768.4,1,Paid,0,1,No
1,6,86.0,70.9,85.3,3269.5,0,Not Applicable,0,0,No
1,8,70.6,61.6,67.6,824.7,1,Paid,0,1,No
1,16,63.2,63.5,64.2,2902.2,1,Paid,0,1,No
1,9,94.2,95.2,98.0,1714.1,1,Not Applicable,0,0,No
1,17,83.1,63.8,67.4,281.2,1,Not Applicable,0,0,No
1,7,53.1,30.7,54.9,12834.5,0,Not Applicable,0,0,Yes
0,16,63.5,47.3,49.6,240.4,1,Not Applicable,0,0,No
1,16,74.2,74.7,76.6,2170.3,1,Not Applicable,0,0,No
1,16,72.7,63.3,64.0,1571.1,1,Not Applicable,0,0,No
1,11,91.4,69.4,89.5,2550.9,1,Not Applicable,0,0,No
0,16,97.7,78.0,87.3,927.1,0,Paid,0,1,Yes
0,13,65.6,52.9,47.3,116.1,1,Paid,0,1,No
0,14,85.6,66.1,81.4,3676.4,1,Not Applicable,0,0,No
0,15,79.6,81.2,76.5,4293.3,1,Not Applicable,0,0,No
0,15,58.2,36.3,45.9,1931.8,0,Partial,0,1,Yes
0,7,84.5,77.9,84.4,6497.4,1,Partial,0,1,No
0,9,57.8,40.2,47.0,993.5,0,Not Applicable,0,0,Yes
0,6,87.1,87.8,86.2,4091.8,1,Paid,0,1,No
1,11,94.8,85.4,85.7,758.7,1,Paid,0,1,No
1,6,89.5,62.8,79.0,1633.6,1,Paid,1,1,No
0,6,81.1,69.5,67.1,319.7,1,Not Applicable,0,0,No
1,13,60.1,48.9,55.7,3874.1,0,Not Applicable,0,0,No
0,15,67.2,58.2,59.7,1011.8,1,Partial,0,1,No
0,10,83.2,82.1,85.6,4253.0,1,Unpaid,0,1,No
1,14,58.1,54.2,48.0,3161.2,0,Paid,0,1,Yes
1,16,97.2,91.6,78.5,3109.2,1,Unpaid,0,1,No
1,17,61.4,41.8,48.1,3296.1,0,Not Applicable,1,0,Yes
0,12,63.4,37.7,41.0,203.9,0,Not Applicable,0,0,Yes
1,14,88.4,76.7,91.7,285.6,1,Paid,0,1,No
0,14,91.4,57.1,71.6,1221.1,1,Not Applicable,0,0,Yes
0,12,54.9,51.8,52.7,853.4,0,Not Applicable,0,0,Yes
0,7,88.0,76.6,69.4,493.4,1,Not Applicable,0,0,No
1,12,49.1,38.4,41.2,248.8,0,Paid,0,1,Yes
0,10,60.9,56.8,48.1,6511.4,0,Unpaid,0,1,Yes
0,13,55.9,47.9,44.7,217.0,1,Not Applicable,0,0,Yes
1,11,100.0,70.8,78.9,766.1,1,Not Applicable,1,0,No
0,16,100.0,85.8,85.6,2311.6,1,Paid,0,1,No
0,14,96.7,82.3,98.2,1700.8,1,Not Applicable,1,0,No
0,14,93.5,94.7,99.7,1324.7,1,Partial,0,1,No
0,9,85.0,79.7,67.7,2008.4,1,Not Applicable,0,0,No
1,9,92.4,76.0,75.4,1388.5,1,Not Applicable,1,0,No
1,9,84.5,69.0,71.4,1398.1,1,Not Applicable,0,0,No
0,16,56.5,47.3,48.1,681.1,0,Paid,0,1,Yes
0,17,95.7,73.5,90.5,379.1,1,Paid,0,1,No
1,15,66.9,42.9,51.9,6192.4,1,Paid,1,1,No
0,7,66.1,60.9,59.2,5022.8,1,Paid,0,1,Yes
1,12,82.6,69.2,77.9,8083.5,1,Unpaid,0,1,No
0,14,83.9,77.4,75.5,473.5,1,Not Applicable,1,0,No
0,9,100.0,90.5,93.5,5590.6,1,Unpaid,0,1,No
1,12,86.2,93.3,80.1,9383.8,1,Not Applicable,1,0,No
1,11,73.8,66.5,74.3,4922.7,1,Partial,0,1,No
0,15,81.2,70.3,75.1,215.4,1,Not Applicable,0,0,No
0,7,88.6,89.6,87.3,714.5,1,Not Applicable,0,0,No
0,10,67.7,40.3,50.9,1632.7,1,Paid,0,1,No
0,15,71.9,52.5,59.5,948.2,0,Paid,0,1,No
1,12,95.0,74.9,74.7,2151.7,1,Not Applicable,1,0,No
1,7,97.7,88.9,95.4,290.7,1,Not Applicable,0,0,No
0,16,100.0,81.7,91.0,646.7,1,Paid,0,1,No
0,14,61.2,41.8,55.0,197.5,1,Not Applicable,0,0,Yes
1,7,57.1,57.6,54.8,261.0,0,Paid,0,1,Yes
0,17,82.6,50.7,75.0,4357.1,1,Paid,0,1,No
1,12,80.8,75.5,72.4,2665.5,0,Not Applicable,0,0,No
1,7,71.6,54.0,62.4,8274.1,1,Not Applicable,0,0,No
1,15,100.0,71.2,92.8,2753.5,1,Not Applicable,0,0,Yes
1,6,74.3,58.2,68.6,2677.1,0,Partial,0,1,No
1,8,69.2,44.9,57.2,3035.2,1,Partial,0,1,No
1,18,69.8,39.0,54.8,1403.1,1,Paid,0,1,Yes
0,5,81.3,63.7,61.9,2596.6,1,Not Applicable,0,0,No
1,12,64.2,49.9,55.0,1508.2,1,Paid,1,1,No
0,10,92.7,86.9,78.4,698.3,1,Paid,0,1,No
0,8,67.5,48.2,56.4,6688.8,1,Not Applicable,0,0,No
0,16,68.4,62.9,54.5,151.6,0,Not Applicable,0,0,Yes
1,12,88.4,62.8,86.0,2168.2,0,Partial,0,1,No
0,13,81.5,62.1,86.7,1673.1,1,Not Applicable,0,0,No
1,14,73.4,47.0,66.4,2525.7,1,Not Applicable,1,0,No
1,17,96.8,83.3,86.8,4894.4,0,Paid,0,1,No
0,17,43.5,45.3,44.5,4044.5,0,Not Applicable,0,0,Yes
1,13,87.5,83.2,67.3,234.9,1,Paid,0,1,No
1,5,80.9,72.9,74.6,1689.7,1,Partial,0,1,No
1,8,77.6,62.5,73.4,2019.1,1,Partial,1,1,No
0,6,91.6,55.4,71.1,142.4,1,Not Applicable,0,0,No
1,8,94.1,88.7,97.2,2236.6,1,Paid,0,1,No
1,5,55.7,49.5,56.9,3339.8,1,Not Applicable,0,0,Yes
0,17,42.8,53.5,33.6,685.1,0,Paid,0,1,Yes
0,13,100.0,91.0,100.0,329.0,1,Partial,0,1,No
0,12,74.1,70.2,79.4,559.0,1,Not Applicable,0,0,No
1,13,87.3,76.9,66.5,578.1,1,Paid,0,1,No
0,14,90.9,79.7,91.0,7083.3,1,Not Applicable,0,0,No
0,14,73.3,63.8,68.5,1880.4,1,Not Applicable,0,0,No
1,7,100.0,90.9,96.8,1351.8,1,Not Applicable,0,0,No
0,7,76.2,68.5,64.0,3105.0,1,Unpaid,0,1,No
1,11,71.6,54.1,59.2,1948.4,1,Not Applicable,0,0,No
0,11,64.6,45.3,56.1,1636.0,0,Paid,0,1,Yes
0,8,70.6,63.3,70.0,1164.3,1,Unpaid,0,1,No
0,8,69.1,74.7,61.3,3763.2,1,Not Applicable,0,0,No
1,11,76.0,68.0,61.4,1860.7,1,Not Applicable,1,0,No
1,14,52.2,43.5,49.3,9342.1,0,Not Applicable,0,0,Yes
1,11,76.0,68.1,83.7,1214.8,0,Not Applicable,1,0,Yes
1,12,72.7,67.8,71.9,3635.0,1,Not Applicable,0,0,No
0,13,68.2,59.9,67.2,263.0,1,Not Applicable,1,0,No
0,17,100.0,95.3,81.4,193.4,1,Paid,1,1,No
0,18,76.8,68.5,64.7,262.8,0,Paid,0,1,Yes
1,13,86.1,72.0,89.7,6527.4,1,Not Applicable,0,0,No
1,13,69.3,66.6,67.4,2184.3,0,Not Applicable,0,0,No
0,17,67.3,59.4,51.0,1072.2,0,Paid,0,1,No
1,16,77.1,69.8,60.8,323.4,1,Not Applicable,0,0,No
1,8,52.2,40.7,43.8,235.4,1,Paid,0,1,Yes
0,12,70.6,62.6,59.1,1761.3,0,Partial,0,1,Yes
1,7,68.3,51.7,53.7,2617.6,0,Not Applicable,0,0,No
0,12,68.8,61.8,75.3,3666.6,0,Not Applicable,0,0,No
1,16,54.9,47.4,48.3,2617.7,0,Not Applicable,0,0,Yes
0,15,96.4,74.6,72.8,585.1,1,Not Applicable,0,0,No
0,9,57.3,48.0,54.0,357.6,0,Not Applicable,0,0,Yes
0,16,92.7,83.7,100.0,3601.4,1,Partial,0,1,No
1,9,63.4,55.0,45.3,1333.0,0,Not Applicable,0,0,No
1,10,93.2,71.5,87.0,1391.7,1,Paid,0,1,No
0,17,89.7,78.8,68.3,123.7,1,Paid,0,1,No
1,6,77.1,64.2,57.3,2747.7,0,Not Applicable,1,0,No
1,8,73.2,53.6,50.7,1861.0,0,Paid,0,1,Yes
1,16,81.5,83.4,85.9,112.6,0,Partial,0,1,No
0,5,83.1,60.9,66.8,2000.3,1,Not Applicable,1,0,No
0,9,87.5,72.8,85.3,4505.2,1,Paid,0,1,No
1,10,80.1,68.1,63.4,4273.0,1,Paid,0,1,No
0,15,92.6,80.1,78.8,1159.3,1,Not Applicable,0,0,Yes
0,6,64.6,63.7,50.7,4417.1,0,Not Applicable,1,0,No
0,10,72.9,70.9,71.5,1622.8,1,Not Applicable,0,0,No
0,17,97.5,98.3,89.4,1736.0,1,Paid,0,1,No
0,7,88.1,99.0,89.0,305.2,1,Paid,0,1,No
1,16,100.0,79.9,83.5,530.8,1,Paid,1,1,No
0,12,79.3,68.0,66.7,1153.6,1,Not Applicable,0,0,No
0,14,74.9,70.5,71.6,7049.5,1,Unpaid,0,1,No
1,11,84.8,80.7,80.3,1946.0,1,Not Applicable,1,0,No
